Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [Benartefa],Price [Benartefa],In stock [Benartefa],Low stock [Benartefa]
CHIKI-CHIKEN-TWIST-GRILED-75,11105,CHIKI-CHIKEN-TWIST-GRILED-75,food,,N,,,,,,,5135,089686723052,,,Y,Y,5600,8.000,
CHIKI-TWIST-75-ROASTEDCORN,11106,CHIKI-TWIST-75-ROASTEDCORN,food,,N,,,,,,,5135,089686723021,,,Y,Y,5600,1.000,
CHITATO-35-SAPI-PANGGANG/BEB,11107,CHITATO-35-SAPI-PANGGANG/BEB,food,,N,,,,,,,5225,89686598025,,,Y,Y,5700,0.000,
CHITATO-75-SAPI-PANGGANG/BEB,11108,CHITATO-75-SAPI-PANGGANG/BEB,food,,N,,,,,,,9330,089686598056,,,Y,Y,10100,25.000,
CHITATO-LITE-68-NORI-SEAWEED,11109,CHITATO-LITE-68-NORI-SEAWEED,food,,N,,,,,,,9330,89686732030,,,Y,Y,10100,1.000,
CHOCOLATOS-DRINK-CKL-PACK-4s,15002,CHOCOLATOS-DRINK-CKL-PACK-4s,food,,N,,,,,,,8335,8992775913031,,,Y,Y,9000,3.000,
CHOKI-SPM-SAK,11621,CHOKI-SPM-SAK,food,,N,,,,,,,4270,8996001370032,,,Y,Y,4700,4.000,
CIPTADENT-SG-CHARCOAL-PROCT-S-106979,22301,CIPTADENT-SG-CHARCOAL-PROCT-S-106979,Non food,,N,,,,,,,8495,8998866106979,,,Y,Y,9500,2.000,
CIPTADENT-SG-DIAMOND-CLEAN-SOFT-108027,22302,CIPTADENT-SG-DIAMOND-CLEAN-SOFT-108027,Non food,,N,,,,,,,2835,8998866108027,,,Y,Y,3200,2.000,
CIPTADENT-SG-PACK-DD-102513,22303,CIPTADENT-SG-PACK-DD-102513,Non food,,N,,,,,,,5640,8998866102513,,,Y,Y,6300,1.000,
CIPTADENT-SG-PACK-DM-102506,22304,CIPTADENT-SG-PACK-DM-102506,Non food,,N,,,,,,,5640,8998866102506,,,Y,Y,6300,1.000,
CIPTADENT-SG-TTL-CLEAN-S-10592,22305,CIPTADENT-SG-TTL-CLEAN-S-10592,Non food,,N,,,,,,,2835,8998866105927,,,Y,Y,3200,1.000,
CITRA-BW-PCH-220-NAT/LASTING-WHT,22719,CITRA-BW-PCH-220-NAT/LASTING-WHT,Non food,,N,,,,,,,19740,8999999004224,,,Y,Y,22000,2.000,
CITRA-BW-PCH-220-PEARL-WHT,22720,CITRA-BW-PCH-220-PEARL-WHT,Non food,,N,,,,,,,17940,8999999024482,,,Y,Y,20000,1.000,
CITRA-FF-GREEN-TEA-CARNATION-50GR,211019,CITRA-FF-GREEN-TEA-CARNATION-50GR,Non food,,N,,,,,,,19920,8999999525941,,,Y,Y,22100,3.000,
CITRA-FF-PEARLY-WHT-CARNATION-50GR,211018,CITRA-FF-PEARLY-WHT-CARNATION-50GR,Non food,,N,,,,,,,19920,8999999525910,,,Y,Y,22100,3.000,
CITRA-HBL-BTL-60-NAT-WHT-UV/-NAT-GLOW-W,20301,CITRA-HBL-BTL-60-NAT-WHT-UV/-NAT-GLOW-W,Non food,,N,,,,,,,7220,8999999528850,,,Y,Y,8000,0.000,
CITRA-HBL-BTL-60-PEARLY-WHT-UV,20302,CITRA-HBL-BTL-60-PEARLY-WHT-UV,Non food,,N,,,,,,,7220,8999999528843,,,Y,Y,8000,2.000,
CITRA-TS-70-FRESH-WHITE,41004,CITRA-TS-70-FRESH-WHITE,Non food,,N,,,,,,,2990,8999999533717,,,Y,Y,3300,1.000,
CITRA-TS-70-NAT-WHT,41005,CITRA-TS-70-NAT-WHT,Non food,,N,,,,,,,3320,8999999052126,,,Y,Y,3600,1.000,
CITRA-TS-70-PEARLY-WHT,41006,CITRA-TS-70-PEARLY-WHT,Non food,,N,,,,,,,3320,8999999052133,,,Y,Y,3600,0.000,
CITRIC-ACID-50,11325,CITRIC-ACID-50,food,,N,,,,,,,2605,10008129,,,Y,Y,3000,7.000,
CLEAR-SHP-160-COCONUT-+-RICE-FRESH,412001,CLEAR-SHP-160-COCONUT-+-RICE-FRESH,Non Food,,N,,,,,,,29325,8999999568108,,,Y,Y,32550,3.000,
CLEAR-SHP-160-COMPLETE-SOFT-CARE,412002,CLEAR-SHP-160-COMPLETE-SOFT-CARE,Non Food,,N,,,,,,,29410,8999999029685,,,Y,Y,32600,3.000,
CLEAR-SHP-160-IC-MENTHOL-UNISE,412003,CLEAR-SHP-160-IC-MENTHOL-UNISE,Non Food,,N,,,,,,,29410,8999999029616,,,Y,Y,32600,3.000,
CLEAR-SHP-160-LEMON-FRESH,412004,CLEAR-SHP-160-LEMON-FRESH,Non Food,,N,,,,,,,29410,8999999537142,,,Y,Y,32600,3.000,
CLEAR-SHP-160-SF-APPLE,412005,CLEAR-SHP-160-SF-APPLE,Non Food,,N,,,,,,,29410,8999999038830,,,Y,Y,32600,2.000,
CLEAR-SHP-70ML-IC-MENT,412006,CLEAR-SHP-70ML-IC-MENT,Non Food,,N,,,,,,,14200,8999999029623,,,Y,Y,15800,3.000,
CLEAR-SHP-70ML-SF-APPLE,412007,CLEAR-SHP-70ML-SF-APPLE,Non Food,,N,,,,,,,14200,8999999038847,,,Y,Y,15800,2.000,
CLEAR-SHP-9ML-LEMON-FRESH,412008,CLEAR-SHP-9ML-LEMON-FRESH,Non Food,,N,,,,,,,9770,8999999537180,,,Y,Y,10800,5.000,
CLEAR-SHP-9ML-NATURAL-BLACK,412009,CLEAR-SHP-9ML-NATURAL-BLACK,Non Food,,N,,,,,,,9770,8999999519452,,,Y,Y,10800,2.000,
CLEAR-SHP-HIJAB-160-AD-HF,412010,CLEAR-SHP-HIJAB-160-AD-HF,Non Food,,N,,,,,,,33205,8999999549138,,,Y,Y,36900,2.000,
CLEAR-SHP-HIJAB-160-ANTI-LEPEK,412011,CLEAR-SHP-HIJAB-160-ANTI-LEPEK,Non Food,,N,,,,,,,33205,8999999549169,,,Y,Y,36900,2.000,
CLEAR-SHP-HIJAB-9-AD-HF,412012,CLEAR-SHP-HIJAB-9-AD-HF,Non Food,,N,,,,,,,9675,8999999549121,,,Y,Y,10700,3.000,
CLEAR-SHP-HIJAB-9-ANTI-LEPEK,412013,CLEAR-SHP-HIJAB-9-ANTI-LEPEK,Non Food,,N,,,,,,,9675,8999999549152,,,Y,Y,10700,3.000,
CLEAR-SHP-WMN-10-CSC-UNISEX,412014,CLEAR-SHP-WMN-10-CSC-UNISEX,Non Food,,N,,,,,,,9700,8999999027605,,,Y,Y,10800,2.000,
CLEAR-SHP-WMN-10-IC-MTL,412015,CLEAR-SHP-WMN-10-IC-MTL,Non Food,,N,,,,,,,9700,8999999027599,,,Y,Y,10800,1.000,
CLING-KACA-PCH-HIJAU-605151,21503,CLING-KACA-PCH-HIJAU-605151,Non food,,N,,,,,,,3260,8998866605151,,,Y,Y,3700,9.000,
CLING-KACA-PCH-HIJAU-6051511,21504,CLING-KACA-PCH-HIJAU-6051511,Non food,,N,,,,,,,3260,8998866605151,,,Y,Y,3700,1.000,
CLING-KACA-PCH-KUNING-605144,21505,CLING-KACA-PCH-KUNING-605144,Non food,,N,,,,,,,3260,8998866605144,,,Y,Y,3700,11.000,
CLOSE-UP-110-GREEN,22501,CLOSE-UP-110-GREEN,Non food,,N,,,,,,,13060,8999999707842,,,Y,Y,14500,4.000,
CLOSE-UP-160-GREEN-GAGA,22502,CLOSE-UP-160-GREEN-GAGA,Non food,,N,,,,,,,17200,8999999707859,,,Y,Y,19100,10.000,
CLOSE-UP-65/75-GREEN-GAGA,22503,CLOSE-UP-65/75-GREEN-GAGA,Non food,,N,,,,,,,6320,8999999707835,,,Y,Y,7000,6.000,
COCA-COLA-1.5L,11710,COCA-COLA-1.5L,food,,N,,,,,,,15260,8992761136017,,,Y,Y,16500,8.000,
COCA-COLA-PET-250ML,11718,COCA-COLA-PET-250ML,food,,N,,,,,,,3320,8992761145019,,,Y,Y,3600,2.000,
COCA-COLA-PET-390ML,11711,COCA-COLA-PET-390ML,food,,N,,,,,,,4705,8992761002015,,,Y,Y,5100,13.000,
CONFIDENCE-AD-CLASIC-NIGHT-L7,21703,CONFIDENCE-AD-CLASIC-NIGHT-L7,Non food,,N,,,,,,,45,8992959053331,,,Y,Y,50000,2.000,
CONFIDENCE-AD-CLASIC-NIGHT-M8,21704,CONFIDENCE-AD-CLASIC-NIGHT-M8,Non food,,N,,,,,,,44,8992959053232,,,Y,Y,48500,2.000,
CONFIDENCE-AD-CLASIC-NIGHT-XL6,21706,CONFIDENCE-AD-CLASIC-NIGHT-XL6,Non food,,N,,,,,,,45,8992959930120,,,Y,Y,50000,2.000,
CONFIDENCE-CLASIC-DAY-M8,21701,CONFIDENCE-CLASIC-DAY-M8,Non food,,N,,,,,,,39,8992959930458,,,Y,Y,42700,2.000,
CONFIDENCE-CLASIC-DAY-XL6,21702,CONFIDENCE-CLASIC-DAY-XL6,Non food,,N,,,,,,,40,8992959930472,,,Y,Y,44200,2.000,
CORR-8205,34005,CORR-8205,atk,,N,,,,,,,9000,M000043648,,,Y,Y,9900,3.000,
CSN-B-CLG-100-HAPPY-FRESH,26044,CSN-B-CLG-100-HAPPY-FRESH,Non food,,N,,,,,,,18885,8998103017297,,,Y,Y,21000,1.000,
CSN-B-CLG-100-SPARKLING-JOY,26034,CSN-B-CLG-100-SPARKLING-JOY,Non food,,N,,,,,,,18885,8998103017181,,,Y,Y,21000,1.000,
CSN-B-CLG-100ML-BTL-CHEERFUL-SMILE,26038,CSN-B-CLG-100ML-BTL-CHEERFUL-SMILE,Non food,,N,,,,,,,18885,8998103017174,,,Y,Y,21000,1.000,
CSN-B-OIL-50-NC/SS,26036,CSN-B-OIL-50-NC/SS,Non food,,N,,,,,,,13200,8998103004488,,,Y,Y,14700,2.000,
CSN-B-PWD-200-GC/MILD-GENTLE,26066,CSN-B-PWD-200-GC/MILD-GENTLE,Non food,,N,,,,,,,12180,8888103201218,,,Y,Y,13500,1.000,
CSN-B-PWD-200-NAT-BLUEBERRY/FRESH&NOURISH,26067,CSN-B-PWD-200-NAT-BLUEBERRY/FRESH&NOURISH,Non food,,N,,,,,,,12180,8998103012247,,,Y,Y,13500,1.000,
CSN-B-PWD-50-GC/PW/MG-XF,26027,CSN-B-PWD-50-GC/PW/MG-XF,Non food,,N,,,,,,,3730,8888103201010,,,Y,Y,4200,2.000,
CSN-B-PWD-50-NC/SS,26026,CSN-B-PWD-50-NC/SS,Non food,,N,,,,,,,3730,8998103000565,,,Y,Y,4200,2.000,
CSN-B-SHP-50-ALMOND-OIL-HONEY,26035,CSN-B-SHP-50-ALMOND-OIL-HONEY,Non food,,N,,,,,,,6760,8888103004352,,,Y,Y,7500,2.000,
CSN-B-SHP-50-AVOCADO&PRO-VIT-B5,26031,CSN-B-SHP-50-AVOCADO&PRO-VIT-B5,Non food,,N,,,,,,,6760,8888103203014,,,Y,Y,7500,2.000,
CSN-B-SOAP-75-FRESH&NOURISH,26043,CSN-B-SOAP-75-FRESH&NOURISH,Non food,,N,,,,,,,3675,8998103012650,,,Y,Y,4100,2.000,
CSN-B-SOAP-75-GC/MG,26041,CSN-B-SOAP-75-GC/MG,Non food,,N,,,,,,,3355,8888103200013,,,Y,Y,3700,1.000,
CSN-B-SOAP-75-NC/SS,26042,CSN-B-SOAP-75-NC/SS,Non food,,N,,,,,,,3355,8998103000534,,,Y,Y,3700,1.000,
CSN-B-WIPES-50-AB-PROTECT-CARE,28003,CSN-B-WIPES-50-AB-PROTECT-CARE,Non food,,N,,,,,,,18560,8998103100692,,,Y,Y,20600,1.000,
CSN-B-WIPES-50-GC/MG,28005,CSN-B-WIPES-50-GC/MG,Non food,,N,,,,,,,18270,8888103006844,,,Y,Y,20200,12.000,
CSN-B-WIPES-50-NC/SS,28004,CSN-B-WIPES-50-NC/SS,Non food,,N,,,,,,,18270,8888103006882,,,Y,Y,20200,12.000,
CSN-KIDS-SHP-100-BLACK&SHINY,26040,CSN-KIDS-SHP-100-BLACK&SHINY,Non food,,N,,,,,,,8865,8998103015415,,,Y,Y,9800,1.000,
CSN-KIDS-SHP-100-SOFT&SMOOTH,26039,CSN-KIDS-SHP-100-SOFT&SMOOTH,Non food,,N,,,,,,,7985,8998103002019,,,Y,Y,8900,1.000,
CUTTER-BEST-BSR,33007,CUTTER-BEST-BSR,atk,,N,,,,,,,5500,M000048975,,,Y,Y,6100,6.000,
CUTTER-BEST-K,33008,CUTTER-BEST-K,atk,,N,,,,,,,3800,M000047354,,,Y,Y,4200,6.000,
CUTTER-MONTANA-A300T,33009,CUTTER-MONTANA-A300T,atk,,N,,,,,,,10500,M000060347,,,Y,Y,11600,3.000,
CUTTER-MONTANA-L-500,33010,CUTTER-MONTANA-L-500,atk,,N,,,,,,,12500,M000056710,,,Y,Y,13800,2.000,
DAHLIA-K313-TOILET-BALL3,22838,DAHLIA-K313-TOILET-BALL3,Non food,,N,,,,,,,12950,8886012883136,,,Y,Y,14300,2.000,
DAIA-DET-305-BUNGA-601429,22213,DAIA-DET-305-BUNGA-601429,Non food,,N,,,,,,,4265,8998866601429,,,Y,Y,4800,2.000,
DAIA-DET-305-PUTIH-608459,22214,DAIA-DET-305-PUTIH-608459,Non food,,N,,,,,,,4265,8998866608459,,,Y,Y,4800,4.000,
DAIA-DET-305-SEGAR-LEMON-60496,22215,DAIA-DET-305-SEGAR-LEMON-60496,Non food,,N,,,,,,,4265,8998866604963,,,Y,Y,4800,0.000,
DAIA-DET-305-VIOLET-610261,22216,DAIA-DET-305-VIOLET-610261,Non food,,N,,,,,,,4265,8998866610261,,,Y,Y,4800,0.000,
DAIA-DET-53-HIJAB-CLEAN-&-FRESH-618281,22217,DAIA-DET-53-HIJAB-CLEAN-&-FRESH-618281,Non food,,N,,,,,,,795,8998866618281,,,Y,Y,900,19.000,
DAIA-DET-55-BUNGA-PK-602211,22218,DAIA-DET-55-BUNGA-PK-602211,Non food,,N,,,,,,,795,8998866602211,,,Y,Y,1000,17.000,
DAIA-DET-55-PUTIH-PK-607360,22219,DAIA-DET-55-PUTIH-PK-607360,Non food,,N,,,,,,,795,8998866607360,,,Y,Y,1000,20.000,
DAIA-DET-55-VIOLET-PK-610230,22220,DAIA-DET-55-VIOLET-PK-610230,Non food,,N,,,,,,,795,8998866610230,,,Y,Y,1000,12.000,
DAIA-DET-850-BUNGA-601436,22221,DAIA-DET-850-BUNGA-601436,Non food,,N,,,,,,,19045,8998866601436,,,Y,Y,20000,3.000,
DAIA-DET-850-HIJAB-CLEAN-&-FRESH-618304,22222,DAIA-DET-850-HIJAB-CLEAN-&-FRESH-618304,Non food,,N,,,,,,,17220,8998866618304,,,Y,Y,19200,1.000,
DAIA-DET-850-LEMON-604932,22223,DAIA-DET-850-LEMON-604932,Non food,,N,,,,,,,19045,8998866604932,,,Y,Y,20000,5.000,
DAIA-DET-850-PUTIH-607353,22224,DAIA-DET-850-PUTIH-607353,Non food,,N,,,,,,,19045,8998866607353,,,Y,Y,20045,5.000,
DAIA-DET-850-SOFTENER-608725,22225,DAIA-DET-850-SOFTENER-608725,Non food,,N,,,,,,,19045,8998866608725,,,Y,Y,20500,4.000,
DAIA-DET-850-SOFTERGEN-VIO-610223,22226,DAIA-DET-850-SOFTERGEN-VIO-610223,Non food,,N,,,,,,,19450,8998866610223,,,Y,Y,20450,9.000,
DAIA-PWD-DET-320-HIJAB-CLEAN&FRESH-618298,22227,DAIA-PWD-DET-320-HIJAB-CLEAN&FRESH-618298,Non food,,N,,,,,,,4285,8998866618298,,,Y,Y,4800,1.000,
DANDANG-CELUP-BLACK-TEA,14025,DANDANG-CELUP-BLACK-TEA,food,,N,,,,,,,5350,8994286130587,,,Y,Y,5800,-1.000,
DANDANG-CELUP-BLACK-TEA-RCG,14027,DANDANG-CELUP-BLACK-TEA-RCG,food,,N,,,,,,,1000,8994286110046,,,Y,Y,1100,22.000,
DANDANG-CELUP-JASMINE-25,14024,DANDANG-CELUP-JASMINE-25,food,,N,,,,,,,7490,8994286130570,,,Y,Y,8100,0.000,
DANDANG-SELECTION-40,14023,DANDANG-SELECTION-40,food,,N,,,,,,,4320,8994286210357,,,Y,Y,4700,3.000,
DANDANG-TEH-BIRU-1T-40GR,14021,DANDANG-TEH-BIRU-1T-40GR,food,,N,,,,,,,3050,8994286110015,,,Y,Y,3300,-2.000,
DANDANG-TEH-BIRU-2T-80GR,14022,DANDANG-TEH-BIRU-2T-80GR,food,,N,,,,,,,6095,8994286110039,,,Y,Y,6600,0.000,
DANDANG-TEH-CLP-VANILA-TEA,14002,DANDANG-TEH-CLP-VANILA-TEA,food,,N,,,,,,,5525,8994286160034,,,Y,Y,6000,2.000,
DANDANG-TEH-JASMINE-RCG-ISI-9,14038,DANDANG-TEH-JASMINE-RCG-ISI-9,food,,N,,,,,,,1915,8997004541160,,,Y,Y,2100,0.000,
DANDANG-TEH-MERAH-1T-40,14028,DANDANG-TEH-MERAH-1T-40,food,,N,,,,,,,3065,8994286120045,,,Y,Y,3400,0.000,
DANDANG-TEH-PUTIH-1T-35,14026,DANDANG-TEH-PUTIH-1T-35,food,,N,,,,,,,3025,8994286110343,,,Y,Y,3300,4.000,
DCW-1+MD-400,11201,DCW-1+MD-400,food,,N,,,,,,,51000,8992696405578,,,Y,Y,55100,1.000,
DCW-1+MD-800,11202,DCW-1+MD-800,food,,N,,,,,,,95860,8992696405579,,,Y,Y,103600,1.000,
DCW-1+VAN-400,11203,DCW-1+VAN-400,food,,N,,,,,,,51000,8992696405580,,,Y,Y,55100,1.000,
DCW-1+VAN-800,11204,DCW-1+VAN-800,food,,N,,,,,,,95860,8992696405581,,,Y,Y,103600,1.000,
DCW-3+COK-800,11205,DCW-3+COK-800,food,,N,,,,,,,99945,8992696407619,,,Y,Y,108000,1.000,
DCW-3+MD-400,11206,DCW-3+MD-400,food,,N,,,,,,,48445,8992696407039,,,Y,Y,52400,2.000,
DCW-3+MD-800,11207,DCW-3+MD-800,food,,N,,,,,,,94290,8992696407053,,,Y,Y,102000,1.000,
DCW-3+VAN-400,11208,DCW-3+VAN-400,food,,N,,,,,,,48445,8992696407695,,,Y,Y,52400,1.000,
DCW-3+VAN-800,11209,DCW-3+VAN-800,food,,N,,,,,,,94290,8992696407701,,,Y,Y,101900,1.000,
DCW-5+COK-800,11210,DCW-5+COK-800,food,,N,,,,,,,98020,8992696407831,,,Y,Y,106000,1.000,
DCW-5+MD-400,11211,DCW-5+MD-400,food,,N,,,,,,,46235,8992696407725,,,Y,Y,50000,2.000,
DCW-5+MD-800,11212,DCW-5+MD-800,food,,N,,,,,,,92470,8992696410312,,,Y,Y,100000,1.000,
DCW-5+VAN-400,11213,DCW-5+VAN-400,food,,N,,,,,,,47050,8992696415058,,,Y,Y,50900,1.000,
DCW-COKLAT-39-SACH,11214,DCW-COKLAT-39-SACH,food,,N,,,,,,,3210,8992696525030,,,Y,Y,3500,2.000,
DCW-COKLAT-400,11215,DCW-COKLAT-400,food,,N,,,,,,,39585,8992696405240,,,Y,Y,42800,2.000,
DCW-COKLAT-800,11216,DCW-COKLAT-800,food,,N,,,,,,,76565,8992696405257,,,Y,Y,82700,1.000,
DCW-FC-400GR,11217,DCW-FC-400GR,food,,N,,,,,,,44430,8992696405486,,,Y,Y,48000,1.000,
DCW-FORTIGO-1KG-INST-COK,11218,DCW-FORTIGO-1KG-INST-COK,food,,N,,,,,,,88390,8992696428577,,,Y,Y,95500,1.000,
DCW-FORTIGO-1KG-INSTANT,11219,DCW-FORTIGO-1KG-INSTANT,food,,N,,,,,,,92955,8992696521162,,,Y,Y,100400,1.000,
DCW-INST-27-SACH,11220,DCW-INST-27-SACH,food,,N,,,,,,,3210,8992696405417,,,Y,Y,3500,0.000,
DCW-INST-400,11221,DCW-INST-400,food,,N,,,,,,,43500,8992696405431,,,Y,Y,47000,1.000,
DCW-INST-800,11222,DCW-INST-800,food,,N,,,,,,,82335,8992696405448,,,Y,Y,89000,1.000,
DEE-DEE-PG-RF-NM-GRAPE,26097,DEE-DEE-PG-RF-NM-GRAPE,Non food,,N,,,,,,,6000,8886030422829,,,Y,Y,6700,1.000,
DEE-DEE-PG-RF-NM-ORANGE,26098,DEE-DEE-PG-RF-NM-ORANGE,Non food,,N,,,,,,,6000,8886030422836,,,Y,Y,6700,1.000,
DEE-DEE-PG-RF-NM-STRW,26099,DEE-DEE-PG-RF-NM-STRW,Non food,,N,,,,,,,6000,8886030422843,,,Y,Y,6700,2.000,
DEE-DEE-SHP-125-APEL,26095,DEE-DEE-SHP-125-APEL,Non food,,N,,,,,,,7730,8886030564918,,,Y,Y,8600,1.000,
DEE-DEE-SHP-125-GRAPE,26094,DEE-DEE-SHP-125-GRAPE,Non food,,N,,,,,,,7730,8886030564925,,,Y,Y,8600,12.000,
DEE-DEE-SHP-125-OR,26093,DEE-DEE-SHP-125-OR,Non food,,N,,,,,,,7730,8886030564932,,,Y,Y,8600,1.000,
DEE-DEE-SHP-125-STRW,26096,DEE-DEE-SHP-125-STRW,Non food,,N,,,,,,,7730,8886030564949,,,Y,Y,8600,1.000,
DELFI-TOP-XL-38-STRW,11622,DELFI-TOP-XL-38-STRW,food,,N,,,,,,,3130,8991001242631,,,Y,Y,3400,12.000,
DELMONTE-CHILI-140-EXTRA-HOT,16006,DELMONTE-CHILI-140-EXTRA-HOT,food,,N,,,,,,,5450,8998888710567,,,Y,Y,6000,-10.000,
DELMONTE-CHILI-9-EXTRA-HOT,16007,DELMONTE-CHILI-9-EXTRA-HOT,food,,N,,,,,,,6170,8998888710505,,,Y,Y,6700,6.000,
DELMONTE-PCH-200-EXT-HOT,16008,DELMONTE-PCH-200-EXT-HOT,food,,N,,,,,,,5560,8998888710598,,,Y,Y,6000,13.000,
DELMONTE-TOMATO-10-SACH,16009,DELMONTE-TOMATO-10-SACH,food,,N,,,,,,,5190,8998888710109,,,Y,Y,5600,9.000,
DELMONTE-TOMATO-140-KETCHUP-PE,16010,DELMONTE-TOMATO-140-KETCHUP-PE,food,,N,,,,,,,4905,8998888710161,,,Y,Y,5300,1.000,
DELMONTE-TOMATO-PCH-200,16011,DELMONTE-TOMATO-PCH-200,food,,N,,,,,,,5000,8998888710192,,,Y,Y,5400,12.000,
DETTOL-BW-REF-250-COOL,22721,DETTOL-BW-REF-250-COOL,Non food,,N,,,,,,,29445,8993560026066,,,Y,Y,32700,4.000,
DETTOL-BW-REF-250-FRES,22722,DETTOL-BW-REF-250-FRES,Non food,,N,,,,,,,29445,8993560026011,,,Y,Y,32700,3.000,
DETTOL-BW-REF-250-LASTING-FRES,22723,DETTOL-BW-REF-250-LASTING-FRES,Non food,,N,,,,,,,29445,8993560026820,,,Y,Y,32700,3.000,
DETTOL-BW-REF-250-PINE/ORIG,22724,DETTOL-BW-REF-250-PINE/ORIG,Non food,,N,,,,,,,24540,8993560026004,,,Y,Y,27300,2.000,
DETTOL-BW-REF-250-SENS,22725,DETTOL-BW-REF-250-SENS,Non food,,N,,,,,,,24540,8993560026028,,,Y,Y,27300,2.000,
DETTOL-BW-REF-250-SKINCARE,22726,DETTOL-BW-REF-250-SKINCARE,Non food,,N,,,,,,,24540,8993560026103,,,Y,Y,27300,1.000,
DETTOL-HW-POUCH-200-RE-ENERGIZ,22727,DETTOL-HW-POUCH-200-RE-ENERGIZ,Non food,,N,,,,,,,17910,8993560027568,,,Y,Y,19900,3.000,
DETTOL-SF-100-COOL,22728,DETTOL-SF-100-COOL,Non food,,N,,,,,,,20885,8993560026417,,,Y,Y,23200,2.000,
DETTOL-SF-100-FRESH,22729,DETTOL-SF-100-FRESH,Non food,,N,,,,,,,20885,8993560026424,,,Y,Y,23200,2.000,
DETTOL-SF-100-ORIGINAL,22730,DETTOL-SF-100-ORIGINAL,Non food,,N,,,,,,,20885,8993560026400,,,Y,Y,23200,3.000,
DETTOL-SF-100-SENSETIF,22731,DETTOL-SF-100-SENSETIF,Non food,,N,,,,,,,20885,8993560026639,,,Y,Y,23200,2.000,
DETTOL-SF-100-SKINCARE,22732,DETTOL-SF-100-SKINCARE,Non food,,N,,,,,,,20885,8993560026646,,,Y,Y,23200,2.000,
DETTOL-SOAP-100-COOL,41007,DETTOL-SOAP-100-COOL,Non food,,N,,,,,,,6795,8993560025007,,,Y,Y,7000,5.000,
DETTOL-SOAP-100-SKINCARE,41008,DETTOL-SOAP-100-SKINCARE,Non food,,N,,,,,,,5525,8993560025083,,,Y,Y,6000,0.000,
DETTOL-SOAP-105-ACTIVE/INVIGORATE,41009,DETTOL-SOAP-105-ACTIVE/INVIGORATE,Non food,,N,,,,,,,5525,8993560024642,,,Y,Y,6000,1.000,
DETTOL-SOAP-105-FRESH,41010,DETTOL-SOAP-105-FRESH,Non food,,N,,,,,,,5525,8993560025021,,,Y,Y,6000,1.000,
DETTOL-SOAP-105-LASTING-FRESH,41011,DETTOL-SOAP-105-LASTING-FRESH,Non food,,N,,,,,,,5525,8993560025236,,,Y,Y,6000,6.000,
DETTOL-SOAP-105-RE-ENERGIZE,41012,DETTOL-SOAP-105-RE-ENERGIZE,Non food,,N,,,,,,,5525,8993560024888,,,Y,Y,6000,6.000,
DETTOL-SOAP-105/100-ORIGINAL,41013,DETTOL-SOAP-105/100-ORIGINAL,Non food,,N,,,,,,,5525,8993560024987,,,Y,Y,6000,5.000,
DETTOL-SOAP-65-RE-ENZ,41014,DETTOL-SOAP-65-RE-ENZ,Non food,,N,,,,,,,3885,8993560024895,,,Y,Y,4200,2.000,
DETTOL-SOAP-65/60-COOL,41015,DETTOL-SOAP-65/60-COOL,Non food,,N,,,,,,,3885,8993560025014,,,Y,Y,4200,5.000,
DETTOL-SOAP-65/60-FRESH,41016,DETTOL-SOAP-65/60-FRESH,Non food,,N,,,,,,,3885,8993560025038,,,Y,Y,4200,2.000,
DETTOL-SOAP-65/60-LASTING-FRESH,41017,DETTOL-SOAP-65/60-LASTING-FRESH,Non food,,N,,,,,,,3885,8993560025243,,,Y,Y,4200,0.000,
DETTOL-SOAP-65/60-PINE/ORIG,41018,DETTOL-SOAP-65/60-PINE/ORIG,Non food,,N,,,,,,,3885,8993560024994,,,Y,Y,4200,1.000,
DETTOL-SOAP-65/60-SKINCARE,41019,DETTOL-SOAP-65/60-SKINCARE,Non food,,N,,,,,,,3885,8993560025090,,,Y,Y,4200,0.000,
DETTOL-SOAP-P3-100-INVIGORETE,41020,DETTOL-SOAP-P3-100-INVIGORETE,Non food,,N,,,,,,,22745,8993560156053,,,Y,Y,24600,4.000,
DETTOL-SOAP-P3-105-COOL,41021,DETTOL-SOAP-P3-105-COOL,Non food,,N,,,,,,,23185,8993560024574,,,Y,Y,25000,4.000,
DETTOL-SOAP-P3-105-FRESH,41022,DETTOL-SOAP-P3-105-FRESH,Non food,,N,,,,,,,23185,8993560024567,,,Y,Y,25000,4.000,
DETTOL-SOAP-P3-105-LASTING-FRE,41023,DETTOL-SOAP-P3-105-LASTING-FRE,Non food,,N,,,,,,,23185,8993560025274,,,Y,Y,25000,4.000,
DETTOL-SOAP-P3-105-ORIGINAL,41024,DETTOL-SOAP-P3-105-ORIGINAL,Non food,,N,,,,,,,23185,8993560024550,,,Y,Y,25000,4.000,
DETTOL-SOAP-P3-105-RE-ENERGIZE,41025,DETTOL-SOAP-P3-105-RE-ENERGIZE,Non food,,N,,,,,,,23185,8993560024901,,,Y,Y,25000,4.000,
DETTOL-SOAP-P3-105-SENS,41026,DETTOL-SOAP-P3-105-SENS,Non food,,N,,,,,,,23185,8993560025168,,,Y,Y,25000,4.000,
